t_sec,shoulder_joint,upperArm_joint,foreArm_joint,wrist1_joint,wrist2_joint,wrist3_joint,hand_gesture_id,hand_rog,hand_pose_name
85.892134,0.171491454,-1.117177869,1.627885628,-1.936506496,2.297221818,2.395263831,6,5,two_open_b
85.916377,0.171284271,-1.119768756,1.627356926,-1.940770198,2.294856180,2.392324049,6,5,two_open_b
85.940619,0.171077088,-1.122359643,1.626828224,-1.945033900,2.292490541,2.389384267,6,5,two_open_b
85.964861,0.170869905,-1.124950531,1.626299522,-1.949297602,2.290124903,2.386444485,6,5,two_open_b
85.989104,0.170724600,-1.126767606,1.625928726,-1.952287878,2.288465802,2.384382718,6,5,two_open_b
86.013346,0.170724600,-1.126767606,1.625928726,-1.952287878,2.288465802,2.384382718,6,5,two_open_b
86.037589,0.170724600,-1.126767606,1.625928726,-1.952287878,2.288465802,2.384382718,6,5,two_open_b
86.061831,0.170724600,-1.126767606,1.625928726,-1.952287878,2.288465802,2.384382718,6,5,two_open_b
86.086073,0.170724600,-1.126767606,1.625928726,-1.952287878,2.288465802,2.384382718,6,5,two_open_b
86.110316,0.170724600,-1.126767606,1.625928726,-1.952287878,2.288465802,2.384382718,6,5,two_open_b
86.134558,0.170724600,-1.126767606,1.625928726,-1.952287878,2.288465802,2.384382718,6,5,two_open_b
86.158801,0.170724600,-1.126767606,1.625928726,-1.952287878,2.288465802,2.384382718,6,5,two_open_b
86.183043,0.170724600,-1.126767606,1.625928726,-1.952287878,2.288465802,2.384382718,6,5,two_open_b
86.207286,0.170724600,-1.126767606,1.625928726,-1.952287878,2.288465802,2.384382718,6,5,two_open_b
86.231528,0.170724600,-1.126767606,1.625928726,-1.952287878,2.288465802,2.384382718,6,5,two_open_b
86.255770,0.170724600,-1.126767606,1.625928726,-1.952287878,2.288465802,2.384382718,6,5,two_open_b
86.280013,0.170724600,-1.126767606,1.625928726,-1.952287878,2.288465802,2.384382718,6,5,two_open_b
86.304255,0.170724600,-1.126767606,1.625928726,-1.952287878,2.288465802,2.384382718,6,5,two_open_b
86.328498,0.170724600,-1.126767606,1.625928726,-1.952287878,2.288465802,2.384382718,6,5,two_open_b
86.352740,0.170724600,-1.126767606,1.625928726,-1.952287878,2.288465802,2.384382718,6,5,two_open_b
86.376983,0.170724600,-1.126767606,1.625928726,-1.952287878,2.288465802,2.384382718,6,5,two_open_b
86.401225,0.170724600,-1.126767606,1.625928726,-1.952287878,2.288465802,2.384382718,6,5,two_open_b
86.425467,0.170561625,-1.125582978,1.626695833,-1.950130975,2.288903351,2.384994726,6,5,two_open_b
86.449710,0.170307894,-1.123738666,1.627890120,-1.946772957,2.289584558,2.385947543,6,5,two_open_b
86.473952,0.170054164,-1.121894354,1.629084406,-1.943414938,2.290265764,2.386900360,6,5,two_open_b
86.498195,0.169800433,-1.120050042,1.630278693,-1.940056920,2.290946971,2.387853177,6,5,two_open_b
86.522437,0.169546702,-1.118205730,1.631472979,-1.936698901,2.291628178,2.388805994,6,5,two_open_b
86.546680,0.169292971,-1.116361418,1.632667266,-1.933340882,2.292309385,2.389758811,6,5,two_open_b
86.570922,0.169039240,-1.114517106,1.633861552,-1.929982864,2.292990592,2.390711628,6,5,two_open_b
86.595164,0.168785510,-1.112672794,1.635055839,-1.926624845,2.293671798,2.391664446,6,5,two_open_b
86.619407,0.168531779,-1.110828482,1.636250125,-1.923266827,2.294353005,2.392617263,6,5,two_open_b
86.643649,0.168278048,-1.108984170,1.637444412,-1.919908808,2.295034212,2.393570080,6,5,two_open_b
86.667892,0.168187292,-1.108324486,1.637871591,-1.918707692,2.295277870,2.393910889,6,5,two_open_b
86.692134,0.168187292,-1.108324486,1.637871591,-1.918707692,2.295277870,2.393910889,6,5,two_open_b
86.716377,0.168187292,-1.108324486,1.637871591,-1.918707692,2.295277870,2.393910889,6,5,two_open_b
86.740619,0.168187292,-1.108324486,1.637871591,-1.918707692,2.295277870,2.393910889,6,5,two_open_b
86.764861,0.168187292,-1.108324486,1.637871591,-1.918707692,2.295277870,2.393910889,6,5,two_open_b
86.789104,0.168187292,-1.108324486,1.637871591,-1.918707692,2.295277870,2.393910889,6,5,two_open_b
86.813346,0.168187292,-1.108324486,1.637871591,-1.918707692,2.295277870,2.393910889,6,5,two_open_b
86.837589,0.168456328,-1.107508005,1.639715904,-1.918139364,2.295568088,2.394868992,6,5,two_open_b
86.861831,0.168725365,-1.106691523,1.641560216,-1.917571037,2.295858305,2.395827095,6,5,two_open_b
86.886073,0.168994402,-1.105875042,1.643404529,-1.917002710,2.296148523,2.396785198,6,5,two_open_b
86.910316,0.169263438,-1.105058560,1.645248842,-1.916434382,2.296438741,2.397743301,6,5,two_open_b
86.934558,0.169532475,-1.104242079,1.647093155,-1.915866054,2.296728958,2.398701404,6,5,two_open_b
86.958801,0.169801511,-1.103425597,1.648937467,-1.915297727,2.297019176,2.399659507,6,5,two_open_b
86.983043,0.170070548,-1.102609116,1.650781780,-1.914729400,2.297309394,2.400617610,6,5,two_open_b
87.007286,0.170339584,-1.101792634,1.652626093,-1.914161072,2.297599612,2.401575713,6,5,two_open_b
87.031528,0.170608621,-1.100976153,1.654470405,-1.913592744,2.297889829,2.402533816,6,5,two_open_b
87.055770,0.170877657,-1.100159671,1.656314718,-1.913024417,2.298180047,2.403491919,6,5,two_open_b
87.080013,0.170877657,-1.100159671,1.656314718,-1.913024417,2.298180047,2.403491919,6,5,two_open_b
87.104255,0.170877657,-1.100159671,1.656314718,-1.913024417,2.298180047,2.403491919,6,5,two_open_b
87.128498,0.169712775,-1.099475422,1.657011335,-1.910799893,2.300021477,2.405172376,6,5,two_open_b
87.152740,0.168547892,-1.098791173,1.657707952,-1.908575369,2.301862907,2.406852833,6,5,two_open_b
87.176983,0.167383010,-1.098106924,1.658404569,-1.906350845,2.303704337,2.408533290,6,5,two_open_b
87.201225,0.166218127,-1.097422675,1.659101186,-1.904126321,2.305545767,2.410213747,6,5,two_open_b
87.225467,0.165053245,-1.096738426,1.659797803,-1.901901797,2.307387197,2.411894204,6,5,two_open_b
87.249710,0.163888363,-1.096054178,1.660494420,-1.899677274,2.309228626,2.413574661,6,5,two_open_b
87.273952,0.162723480,-1.095369929,1.661191037,-1.897452750,2.311070056,2.415255118,6,5,two_open_b
87.298195,0.161558598,-1.094685680,1.661887654,-1.895228226,2.312911486,2.416935575,6,5,two_open_b
87.322437,0.159878559,-1.093585200,1.663070543,-1.891695934,2.315476802,2.418950514,6,5,two_open_b
87.346680,0.157694062,-1.092077134,1.664729604,-1.886883036,2.318750970,2.421292988,6,5,two_open_b
87.370922,0.156674449,-1.091253317,1.665692047,-1.884294662,2.320183707,2.421955005,6,5,two_open_b
87.395164,0.155654835,-1.090429500,1.666654491,-1.881706288,2.321616445,2.422617021,6,5,two_open_b
87.419407,0.154635221,-1.089605683,1.667616935,-1.879117915,2.323049182,2.423279038,6,5,two_open_b
87.443649,0.153615607,-1.088781866,1.668579378,-1.876529541,2.324481919,2.423941055,6,5,two_open_b
87.467892,0.152595993,-1.087958049,1.669541822,-1.873941167,2.325914657,2.424603072,6,5,two_open_b
87.492134,0.151606686,-1.087234729,1.671189643,-1.871472261,2.326599034,2.424429668,6,5,two_open_b
87.516377,0.150664594,-1.086667976,1.673905243,-1.869189478,2.326117510,2.422954725,6,5,two_open_b
87.540619,0.149722502,-1.086101224,1.676620843,-1.866906695,2.325635985,2.421479782,6,5,two_open_b
87.564861,0.149295566,-1.085950703,1.678850171,-1.865931680,2.324430574,2.419670357,6,5,two_open_b
87.589104,0.149373088,-1.086207767,1.680603328,-1.866237271,2.322516312,2.417533398,6,5,two_open_b
87.613346,0.149450610,-1.086464832,1.682356484,-1.866542862,2.320602050,2.415396438,6,5,two_open_b
87.637589,0.149420523,-1.086853594,1.685432126,-1.866172155,2.318497360,2.411973279,6,5,two_open_b
87.661831,0.149377863,-1.087257743,1.688662292,-1.865722426,2.316370420,2.408399835,6,5,two_open_b
87.686073,0.149335202,-1.087661893,1.691892459,-1.865272698,2.314243480,2.404826392,6,5,two_open_b
87.710316,0.149292542,-1.088066042,1.695122625,-1.864822969,2.312116540,2.401252949,6,5,two_open_b
87.734558,0.149219575,-1.088369695,1.697667414,-1.864253773,2.310737960,2.398514926,6,5,two_open_b
87.758801,0.149324241,-1.088849371,1.700955273,-1.864139519,2.310274729,2.395802847,6,5,two_open_b
87.783043,0.148767610,-1.088141994,1.703893321,-1.860618021,2.312778600,2.396239251,6,5,two_open_b
87.807286,0.146544936,-1.084443999,1.705950066,-1.848512435,2.322757680,2.404607832,6,5,two_open_b
87.831528,0.145756667,-1.083265719,1.709482757,-1.844152512,2.325739157,2.404971470,6,5,two_open_b
87.855770,0.144968398,-1.082087438,1.713015449,-1.839792590,2.328720633,2.405335109,6,5,two_open_b
87.880013,0.144287737,-1.080777460,1.715225655,-1.836108966,2.331892538,2.406984947,6,5,two_open_b
87.904255,0.143619650,-1.079452095,1.717281337,-1.832504363,2.335086693,2.408785069,6,5,two_open_b
87.928498,0.143850235,-1.078314699,1.720998974,-1.829017371,2.336102985,2.408901382,6,5,two_open_b
87.952740,0.144080820,-1.077177304,1.724716611,-1.825530380,2.337119277,2.409017695,6,5,two_open_b
87.976983,0.144311405,-1.076039908,1.728434248,-1.822043389,2.338135568,2.409134008,6,5,two_open_b
88.001225,0.144317143,-1.074569922,1.730341036,-1.817915332,2.339402413,2.410525916,6,5,two_open_b
88.025467,0.144984176,-1.074286988,1.732597636,-1.817194519,2.337702156,2.408769341,6,5,two_open_b
88.049710,0.147579179,-1.077201302,1.736466642,-1.825561956,2.328130453,2.397969699,6,5,two_open_b
88.073952,0.149171155,-1.077936208,1.740063785,-1.827014051,2.324903775,2.393345431,6,5,two_open_b
88.098195,0.150763131,-1.078671114,1.743660927,-1.828466147,2.321677098,2.388721162,6,5,two_open_b
88.122437,0.152355107,-1.079406020,1.747258070,-1.829918242,2.318450420,2.384096893,6,5,two_open_b
88.146680,0.153947083,-1.080140926,1.750855213,-1.831370337,2.315223743,2.379472625,6,5,two_open_b
88.170922,0.154663136,-1.080631903,1.752967206,-1.832549088,2.314329407,2.376317205,6,5,two_open_b
88.195164,0.155573626,-1.080644596,1.756590361,-1.832396787,2.314755401,2.371324516,6,5,two_open_b
88.219407,0.156503852,-1.080608742,1.760366899,-1.832109384,2.315315408,2.366145344,6,5,two_open_b
88.243649,0.157434078,-1.080572889,1.764143437,-1.831821982,2.315875415,2.360966172,6,5,two_open_b
88.267892,0.158364304,-1.080537035,1.767919975,-1.831534579,2.316435422,2.355787000,6,5,two_open_b
88.292134,0.159032603,-1.080294552,1.770965410,-1.830743016,2.317391666,2.351718718,6,5,two_open_b
88.316377,0.159654683,-1.079852831,1.773796396,-1.829785844,2.318591911,2.347741983,6,5,two_open_b
88.340619,0.160669855,-1.079555085,1.777637404,-1.829507079,2.319375162,2.341991420,6,5,two_open_b
88.364861,0.161685027,-1.079257339,1.781478412,-1.829228314,2.320158414,2.336240858,6,5,two_open_b
88.389104,0.162700200,-1.078959593,1.785319420,-1.828949549,2.320941666,2.330490295,6,5,two_open_b
88.413346,0.163692623,-1.078717806,1.788983622,-1.828826517,2.321570439,2.324954693,6,5,two_open_b
88.437589,0.164490608,-1.078954304,1.791136662,-1.830034537,2.320878882,2.321256360,6,5,two_open_b
88.461831,0.165268858,-1.079239348,1.793136319,-1.831377658,2.320053312,2.317744509,6,5,two_open_b
88.486073,0.166047108,-1.079524392,1.795135976,-1.832720779,2.319227742,2.314232659,6,5,two_open_b
88.510316,0.166825358,-1.079809435,1.797135633,-1.834063900,2.318402172,2.310720809,6,5,two_open_b
88.534558,0.167603609,-1.080094479,1.799135291,-1.835407021,2.317576603,2.307208959,6,5,two_open_b
88.558801,0.167996701,-1.080238454,1.800145313,-1.836085429,2.317159609,2.305435131,6,5,two_open_b
88.583043,0.167996701,-1.080238454,1.800145313,-1.836085429,2.317159609,2.305435131,6,5,two_open_b
88.607286,0.169608073,-1.083069561,1.802084835,-1.842514059,2.313727573,2.296976551,6,5,two_open_b
88.631528,0.170468352,-1.084872806,1.803468767,-1.846424459,2.313881821,2.291332631,6,5,two_open_b
88.655770,0.169373847,-1.084000949,1.803406727,-1.843780943,2.323369687,2.293014109,6,5,two_open_b
88.680013,0.168279343,-1.083129092,1.803344687,-1.841137428,2.332857553,2.294695587,6,5,two_open_b
88.704255,0.169945143,-1.086382630,1.804556907,-1.848763010,2.331148198,2.284422736,6,5,two_open_b
88.728498,0.171610943,-1.089636167,1.805769127,-1.856388592,2.329438843,2.274149885,6,5,two_open_b
88.752740,0.173276743,-1.092889705,1.806981348,-1.864014173,2.327729489,2.263877034,6,5,two_open_b
88.776983,0.173276799,-1.093074899,1.807039314,-1.864767380,2.335652293,2.260995770,6,5,two_open_b
88.801225,0.172763965,-1.092315335,1.806741880,-1.863404549,2.346540887,2.260390412,6,5,two_open_b
88.825467,0.173606676,-1.093672518,1.807185321,-1.867560205,2.351278986,2.253899570,6,5,two_open_b
88.849710,0.174069886,-1.094122216,1.806362519,-1.870302231,2.353859776,2.250518795,6,5,two_open_b
88.873952,0.175284188,-1.095599776,1.806095307,-1.875562487,2.352854283,2.244323361,6,5,two_open_b
88.898195,0.178453274,-1.099752438,1.807274067,-1.887376658,2.342515171,2.230802528,6,5,two_open_b
88.922437,0.181622360,-1.103905100,1.808452827,-1.899190829,2.332176060,2.217281695,6,5,two_open_b
88.946680,0.182031142,-1.103932367,1.808357326,-1.900735903,2.333034169,2.215715191,6,5,two_open_b
88.970922,0.182439923,-1.103959634,1.808261826,-1.902280977,2.333892278,2.214148688,6,5,two_open_b
88.995164,0.182848705,-1.103986902,1.808166325,-1.903826051,2.334750387,2.212582184,6,5,two_open_b
89.019407,0.184923230,-1.107082513,1.809225079,-1.912243500,2.325976337,2.203624093,6,5,two_open_b
89.043649,0.187510646,-1.111122882,1.810639232,-1.922776987,2.314236498,2.192390096,6,5,two_open_b
89.067892,0.188742516,-1.113046504,1.811312512,-1.927791987,2.308647153,2.187041583,6,5,two_open_b
89.092134,0.189782607,-1.113161115,1.812004068,-1.929499159,2.306596601,2.186015144,6,5,two_open_b
89.116377,0.191280465,-1.113326168,1.812999992,-1.931957695,2.303643556,2.184536946,6,5,two_open_b
89.140619,0.192778323,-1.113491221,1.813995917,-1.934416231,2.300690511,2.183058748,6,5,two_open_b
89.164861,0.194276181,-1.113656274,1.814991842,-1.936874767,2.297737466,2.181580550,6,5,two_open_b
89.189104,0.195774039,-1.113821327,1.815987767,-1.939333303,2.294784421,2.180102352,6,5,two_open_b
89.213346,0.197271896,-1.113986381,1.816983691,-1.941791839,2.291831376,2.178624154,6,5,two_open_b
89.237589,0.198769754,-1.114151434,1.817979616,-1.944250375,2.288878330,2.177145956,6,5,two_open_b
89.261831,0.200267612,-1.114316487,1.818975541,-1.946708911,2.285925285,2.175667758,6,5,two_open_b
89.286073,0.201765470,-1.114481540,1.819971465,-1.949167447,2.282972240,2.174189560,6,5,two_open_b
89.310316,0.203263328,-1.114646593,1.820967390,-1.951625983,2.280019195,2.172711362,6,5,two_open_b
89.334558,0.203721095,-1.114697036,1.821271759,-1.952377347,2.279116702,2.172259603,6,5,two_open_b
89.358801,0.203721095,-1.114697036,1.821271759,-1.952377347,2.279116702,2.172259603,6,5,two_open_b
89.383043,0.203721095,-1.114697036,1.821271759,-1.952377347,2.279116702,2.172259603,6,5,two_open_b
89.407286,0.203721095,-1.114697036,1.821271759,-1.952377347,2.279116702,2.172259603,6,5,two_open_b
89.431528,0.203721095,-1.114697036,1.821271759,-1.952377347,2.279116702,2.172259603,6,5,two_open_b
89.455770,0.203721095,-1.114697036,1.821271759,-1.952377347,2.279116702,2.172259603,6,5,two_open_b
89.480013,0.203721095,-1.114697036,1.821271759,-1.952377347,2.279116702,2.172259603,6,5,two_open_b
89.504255,0.203721095,-1.114697036,1.821271759,-1.952377347,2.279116702,2.172259603,6,5,two_open_b
89.528498,0.203721095,-1.114697036,1.821271759,-1.952377347,2.279116702,2.172259603,6,5,two_open_b
89.552740,0.203721095,-1.114697036,1.821271759,-1.952377347,2.279116702,2.172259603,6,5,two_open_b
89.576983,0.203721095,-1.114697036,1.821271759,-1.952377347,2.279116702,2.172259603,6,5,two_open_b
89.601225,0.203721095,-1.114697036,1.821271759,-1.952377347,2.279116702,2.172259603,6,5,two_open_b
89.625467,0.203721095,-1.114697036,1.821271759,-1.952377347,2.279116702,2.172259603,6,5,two_open_b
89.649710,0.203721095,-1.114697036,1.821271759,-1.952377347,2.279116702,2.172259603,6,5,two_open_b
89.673952,0.203721095,-1.114697036,1.821271759,-1.952377347,2.279116702,2.172259603,6,5,two_open_b
89.698195,0.203721095,-1.114697036,1.821271759,-1.952377347,2.279116702,2.172259603,6,5,two_open_b
89.722437,0.203721095,-1.114697036,1.821271759,-1.952377347,2.279116702,2.172259603,6,5,two_open_b
89.746680,0.203721095,-1.114697036,1.821271759,-1.952377347,2.279116702,2.172259603,6,5,two_open_b
89.770922,0.203721095,-1.114697036,1.821271759,-1.952377347,2.279116702,2.172259603,6,5,two_open_b
89.795164,0.203721095,-1.114697036,1.821271759,-1.952377347,2.279116702,2.172259603,6,5,two_open_b
89.819407,0.203721095,-1.114697036,1.821271759,-1.952377347,2.279116702,2.172259603,6,5,two_open_b
89.843649,0.204111092,-1.115168132,1.821839141,-1.954485958,2.277979301,2.170477201,6,5,two_open_b
89.867892,0.205746576,-1.117143710,1.824218503,-1.963328592,2.273209514,2.163002552,6,5,two_open_b
89.892134,0.207382061,-1.119119288,1.826597865,-1.972171226,2.268439728,2.155527903,6,5,two_open_b
89.916377,0.209017545,-1.121094866,1.828977227,-1.981013860,2.263669942,2.148053254,6,5,two_open_b
89.940619,0.210653030,-1.123070444,1.831356589,-1.989856495,2.258900156,2.140578605,6,5,two_open_b
89.964861,0.212288514,-1.125046022,1.833735951,-1.998699129,2.254130369,2.133103955,6,5,two_open_b
89.989104,0.214041791,-1.126789776,1.836312222,-2.007483940,2.249460323,2.125722655,6,5,two_open_b
90.013346,0.216322073,-1.127496342,1.839769467,-2.016010049,2.245236517,2.118759003,6,5,two_open_b
90.037589,0.218602354,-1.128202908,1.843226713,-2.024536157,2.241012710,2.111795350,6,5,two_open_b
90.061831,0.220882636,-1.128909474,1.846683958,-2.033062266,2.236788904,2.104831697,6,5,two_open_b
90.086073,0.222772921,-1.129144944,1.849573821,-2.039479764,2.233702498,2.099650446,6,5,two_open_b
90.110316,0.223417718,-1.127875932,1.850651705,-2.039163239,2.234248478,2.100161442,6,5,two_open_b
90.134558,0.224062515,-1.126606920,1.851729588,-2.038846713,2.234794458,2.100672439,6,5,two_open_b
90.158801,0.224707312,-1.125337907,1.852807471,-2.038530188,2.235340438,2.101183435,6,5,two_open_b
90.183043,0.225352109,-1.124068895,1.853885354,-2.038213663,2.235886417,2.101694431,6,5,two_open_b
90.207286,0.225996906,-1.122799883,1.854963237,-2.037897137,2.236432397,2.102205428,6,5,two_open_b
90.231528,0.226523911,-1.121762695,1.855844212,-2.037638435,2.236878637,2.102623075,6,5,two_open_b
90.255770,0.226523911,-1.121762695,1.855844212,-2.037638435,2.236878637,2.102623075,6,5,two_open_b
90.280013,0.226523911,-1.121762695,1.855844212,-2.037638435,2.236878637,2.102623075,6,5,two_open_b
90.304255,0.226523911,-1.121762695,1.855844212,-2.037638435,2.236878637,2.102623075,6,5,two_open_b
90.328498,0.226523911,-1.121762695,1.855844212,-2.037638435,2.236878637,2.102623075,6,5,two_open_b
90.352740,0.226523911,-1.121762695,1.855844212,-2.037638435,2.236878637,2.102623075,6,5,two_open_b
90.376983,0.226523911,-1.121762695,1.855844212,-2.037638435,2.236878637,2.102623075,6,5,two_open_b
90.401225,0.226523911,-1.121762695,1.855844212,-2.037638435,2.236878637,2.102623075,6,5,two_open_b
90.425467,0.226523911,-1.121762695,1.855844212,-2.037638435,2.236878637,2.102623075,6,5,two_open_b
90.449710,0.226523911,-1.121762695,1.855844212,-2.037638435,2.236878637,2.102623075,6,5,two_open_b
90.473952,0.226788162,-1.121667902,1.856379097,-2.038714133,2.236620241,2.101847603,6,5,two_open_b
90.498195,0.227626881,-1.121367034,1.858076798,-2.042128350,2.235800102,2.099386290,6,5,two_open_b
90.522437,0.228465600,-1.121066166,1.859774499,-2.045542566,2.234979964,2.096924977,6,5,two_open_b
90.546680,0.229304319,-1.120765298,1.861472200,-2.048956782,2.234159826,2.094463664,6,5,two_open_b
90.570922,0.230143038,-1.120464430,1.863169901,-2.052370998,2.233339688,2.092002351,6,5,two_open_b
90.595164,0.230981757,-1.120163562,1.864867602,-2.055785215,2.232519550,2.089541038,6,5,two_open_b
90.619407,0.231820476,-1.119862694,1.866565303,-2.059199431,2.231699411,2.087079725,6,5,two_open_b
90.643649,0.232659195,-1.119561826,1.868263004,-2.062613647,2.230879273,2.084618412,6,5,two_open_b
90.667892,0.233497914,-1.119260958,1.869960704,-2.066027864,2.230059135,2.082157099,6,5,two_open_b
90.692134,0.234336633,-1.118960090,1.871658405,-2.069442080,2.229238997,2.079695786,6,5,two_open_b
90.716377,0.234911101,-1.118754015,1.872821221,-2.071780598,2.228677255,2.078009945,6,5,two_open_b
90.740619,0.234911101,-1.118754015,1.872821221,-2.071780598,2.228677255,2.078009945,6,5,two_open_b
90.764861,0.234911101,-1.118754015,1.872821221,-2.071780598,2.228677255,2.078009945,6,5,two_open_b
90.789104,0.234911101,-1.118754015,1.872821221,-2.071780598,2.228677255,2.078009945,6,5,two_open_b
90.813346,0.234911101,-1.118754015,1.872821221,-2.071780598,2.228677255,2.078009945,6,5,two_open_b
90.837589,0.234911101,-1.118754015,1.872821221,-2.071780598,2.228677255,2.078009945,6,5,two_open_b
90.861831,0.234911101,-1.118754015,1.872821221,-2.071780598,2.228677255,2.078009945,6,5,two_open_b
90.886073,0.234911101,-1.118754015,1.872821221,-2.071780598,2.228677255,2.078009945,6,5,two_open_b
90.910316,0.234911101,-1.118754015,1.872821221,-2.071780598,2.228677255,2.078009945,6,5,two_open_b
90.934558,0.234911101,-1.118754015,1.872821221,-2.071780598,2.228677255,2.078009945,6,5,two_open_b
90.958801,0.234911101,-1.118754015,1.872821221,-2.071780598,2.228677255,2.078009945,6,5,two_open_b
90.983043,0.234911101,-1.118754015,1.872821221,-2.071780598,2.228677255,2.078009945,6,5,two_open_b
91.007286,0.234911101,-1.118754015,1.872821221,-2.071780598,2.228677255,2.078009945,6,5,two_open_b
91.031528,0.235267274,-1.120717698,1.872916015,-2.074589858,2.222888606,2.076354076,6,5,two_open_b
91.055770,0.235717185,-1.123198192,1.873035758,-2.078138470,2.215576476,2.074262408,6,5,two_open_b
91.080013,0.236167097,-1.125678685,1.873155500,-2.081687083,2.208264346,2.072170740,6,5,two_open_b
91.104255,0.236617008,-1.128159179,1.873275242,-2.085235695,2.200952216,2.070079072,6,5,two_open_b
91.128498,0.237066920,-1.130639672,1.873394985,-2.088784308,2.193640086,2.067987404,6,5,two_open_b
91.152740,0.237516831,-1.133120166,1.873514727,-2.092332920,2.186327957,2.065895736,6,5,two_open_b
91.176983,0.237966743,-1.135600659,1.873634470,-2.095881533,2.179015827,2.063804068,6,5,two_open_b
91.201225,0.238416654,-1.138081153,1.873754212,-2.099430145,2.171703697,2.061712400,6,5,two_open_b
91.225467,0.238866566,-1.140561646,1.873873954,-2.102978758,2.164391567,2.059620732,6,5,two_open_b
91.249710,0.239316477,-1.143042140,1.873993697,-2.106527370,2.157079437,2.057529064,6,5,two_open_b
91.273952,0.239410216,-1.143558950,1.874018645,-2.107266723,2.155555957,2.057093266,6,5,two_open_b
91.298195,0.239410216,-1.143558950,1.874018645,-2.107266723,2.155555957,2.057093266,6,5,two_open_b
91.322437,0.239410216,-1.143558950,1.874018645,-2.107266723,2.155555957,2.057093266,6,5,two_open_b
91.346680,0.239410216,-1.143558950,1.874018645,-2.107266723,2.155555957,2.057093266,6,5,two_open_b
91.370922,0.239410216,-1.143558950,1.874018645,-2.107266723,2.155555957,2.057093266,6,5,two_open_b
91.395164,0.239410216,-1.143558950,1.874018645,-2.107266723,2.155555957,2.057093266,6,5,two_open_b
91.419407,0.239410216,-1.143558950,1.874018645,-2.107266723,2.155555957,2.057093266,6,5,two_open_b
91.443649,0.238607423,-1.143279552,1.873194748,-2.106583410,2.157724242,2.058966238,6,5,two_open_b
91.467892,0.235653146,-1.142251370,1.870162809,-2.104068817,2.165703532,2.065858774,6,5,two_open_b
91.492134,0.232698869,-1.141223187,1.867130869,-2.101554224,2.173682822,2.072751310,6,5,two_open_b
91.516377,0.229744591,-1.140195004,1.864098929,-2.099039631,2.181662112,2.079643846,6,5,two_open_b
91.540619,0.226790314,-1.139166821,1.861066989,-2.096525038,2.189641401,2.086536382,6,5,two_open_b
91.564861,0.223836037,-1.138138638,1.858035049,-2.094010445,2.197620691,2.093428918,6,5,two_open_b
91.589104,0.220881759,-1.137110456,1.855003110,-2.091495852,2.205599981,2.100321454,6,5,two_open_b
91.613346,0.217927482,-1.136082273,1.851971170,-2.088981259,2.213579271,2.107213990,6,5,two_open_b
91.637589,0.214973205,-1.135054090,1.848939230,-2.086466667,2.221558561,2.114106527,6,5,two_open_b
91.661831,0.212018928,-1.134025907,1.845907290,-2.083952074,2.229537850,2.120999063,6,5,two_open_b
91.686073,0.209867443,-1.133277122,1.843699247,-2.082120794,2.235348855,2.126018627,6,5,two_open_b
91.710316,0.209867443,-1.133277122,1.843699247,-2.082120794,2.235348855,2.126018627,6,5,two_open_b
91.734558,0.209867443,-1.133277122,1.843699247,-2.082120794,2.235348855,2.126018627,6,5,two_open_b
91.758801,0.209867443,-1.133277122,1.843699247,-2.082120794,2.235348855,2.126018627,6,5,two_open_b
91.783043,0.209867443,-1.133277122,1.843699247,-2.082120794,2.235348855,2.126018627,6,5,two_open_b
91.807286,0.209867443,-1.133277122,1.843699247,-2.082120794,2.235348855,2.126018627,6,5,two_open_b
91.831528,0.209867443,-1.133277122,1.843699247,-2.082120794,2.235348855,2.126018627,6,5,two_open_b
91.855770,0.209867443,-1.133277122,1.843699247,-2.082120794,2.235348855,2.126018627,6,5,two_open_b
91.880013,0.209867443,-1.133277122,1.843699247,-2.082120794,2.235348855,2.126018627,6,5,two_open_b
91.904255,0.209867443,-1.133277122,1.843699247,-2.082120794,2.235348855,2.126018627,6,5,two_open_b
91.928498,0.209867443,-1.133277122,1.843699247,-2.082120794,2.235348855,2.126018627,6,5,two_open_b
91.952740,0.209867443,-1.133277122,1.843699247,-2.082120794,2.235348855,2.126018627,6,5,two_open_b
91.976983,0.209867443,-1.133277122,1.843699247,-2.082120794,2.235348855,2.126018627,6,5,two_open_b
92.001225,0.210641406,-1.133746464,1.844587294,-2.083904130,2.232801191,2.124074624,6,5,two_open_b
92.025467,0.213296895,-1.135356790,1.847634206,-2.090022803,2.224060087,2.117404697,6,5,two_open_b
92.049710,0.215952383,-1.136967116,1.850681119,-2.096141476,2.215318984,2.110734771,6,5,two_open_b
92.073952,0.218607871,-1.138577442,1.853728031,-2.102260150,2.206577880,2.104064844,6,5,two_open_b
92.098195,0.221263360,-1.140187767,1.856774943,-2.108378823,2.197836776,2.097394918,6,5,two_open_b
92.122437,0.223918848,-1.141798093,1.859821856,-2.114497496,2.189095672,2.090724991,6,5,two_open_b
92.146680,0.226574337,-1.143408419,1.862868768,-2.120616170,2.180354568,2.084055064,6,5,two_open_b
92.170922,0.229229825,-1.145018745,1.865915681,-2.126734843,2.171613465,2.077385138,6,5,two_open_b
92.195164,0.231885313,-1.146629071,1.868962593,-2.132853516,2.162872361,2.070715211,6,5,two_open_b
92.219407,0.234540802,-1.148239396,1.872009505,-2.138972189,2.154131257,2.064045285,6,5,two_open_b
