t_sec,x_m,y_m,z_m,rx_rad,ry_rad,rz_rad
0.932135,0.334529,0.107760,0.178869,2.762570,0.106011,1.039713
0.936483,0.334475,0.107974,0.178977,2.762398,0.109297,1.038272
0.938789,0.334446,0.108179,0.179088,2.760065,0.115698,1.038943
0.942035,0.334447,0.108437,0.179149,2.757238,0.125019,1.037859
0.945152,0.334493,0.108753,0.179240,2.759469,0.121827,1.040361
0.949046,0.334508,0.109009,0.179232,2.759188,0.124188,1.041584
0.952137,0.334490,0.109280,0.179189,2.760187,0.124368,1.042003
0.955664,0.334473,0.109559,0.179149,2.759827,0.129826,1.040334
0.958951,0.334517,0.109884,0.179186,2.759683,0.131136,1.043472
0.962157,0.334567,0.110231,0.179243,2.759282,0.132965,1.046837
0.964978,0.334618,0.110545,0.179335,2.759632,0.133434,1.050178
0.968257,0.334655,0.110844,0.179465,2.757100,0.134561,1.052576
0.972213,0.334639,0.111134,0.179574,2.758260,0.127244,1.057521
0.975570,0.334567,0.111317,0.179667,2.759748,0.123876,1.057461
0.978224,0.334356,0.111419,0.179703,2.757754,0.127108,1.054636
0.981787,0.334173,0.111612,0.179806,2.757438,0.126310,1.053361
0.985121,0.333977,0.111853,0.179882,2.755957,0.129224,1.058061
0.988759,0.333801,0.112146,0.179893,2.757348,0.131614,1.057195
0.992410,0.333636,0.112441,0.179909,2.758173,0.132980,1.058234
0.995039,0.333574,0.112773,0.179930,2.759213,0.134431,1.061653
0.999027,0.333560,0.113034,0.179913,2.758029,0.140005,1.063355
1.002323,0.333532,0.113347,0.179887,2.760495,0.142929,1.062716
1.005653,0.333534,0.113587,0.179933,2.763569,0.139050,1.066731
1.008698,0.333418,0.113919,0.180054,2.763627,0.141084,1.068550
1.011992,0.333316,0.114167,0.180188,2.767272,0.133997,1.070525
1.015167,0.333146,0.114408,0.180319,2.771810,0.126483,1.075573
1.018488,0.332979,0.114525,0.180425,2.772593,0.125241,1.076922
1.021919,0.332817,0.114648,0.180516,2.769899,0.129192,1.078100
1.025175,0.332756,0.114648,0.180512,2.772366,0.127542,1.085082
1.028754,0.332665,0.114780,0.180602,2.767251,0.135666,1.088658
1.032153,0.332598,0.114998,0.180722,2.768262,0.132264,1.092954
1.035350,0.332518,0.115219,0.180838,2.772572,0.122506,1.100008
1.038539,0.332303,0.115281,0.180902,2.770701,0.123798,1.102756
1.042023,0.332104,0.115366,0.180985,2.766894,0.120367,1.104679
1.045110,0.331932,0.115317,0.180983,2.766284,0.116824,1.110969
1.048502,0.331598,0.115169,0.180872,2.758478,0.128421,1.111724
1.051764,0.331283,0.115033,0.180730,2.753304,0.135930,1.108968
1.055160,0.330985,0.115086,0.180608,2.754499,0.131901,1.113303
1.058765,0.330617,0.115146,0.180426,2.754505,0.133561,1.113449
1.062023,0.330234,0.115205,0.180205,2.757514,0.128351,1.111871
1.065025,0.329948,0.115291,0.180035,2.759242,0.122553,1.112498
1.068297,0.329631,0.115323,0.179941,2.758593,0.118786,1.116534
1.072035,0.329429,0.115347,0.179904,2.756536,0.117349,1.119503
1.075727,0.329076,0.115515,0.179832,2.756892,0.113364,1.127406
1.090336,0.328670,0.115855,0.179803,2.761792,0.103548,1.135283
1.102175,0.328222,0.116186,0.179758,2.768228,0.091052,1.143768
1.104675,0.327599,0.116333,0.179507,2.769055,0.088710,1.150243
1.113502,0.326809,0.116452,0.179179,2.772382,0.083316,1.154451
1.123521,0.325902,0.116511,0.178842,2.771805,0.087077,1.152990
1.143018,0.324837,0.116445,0.178392,2.763152,0.110788,1.152010
1.158267,0.323796,0.116371,0.177952,2.756333,0.124940,1.152584
1.161314,0.322869,0.116539,0.177653,2.753749,0.132012,1.152711
1.168562,0.322027,0.116705,0.177439,2.749700,0.142935,1.154950
1.178359,0.321479,0.116816,0.177322,2.748074,0.140778,1.160825
1.188269,0.321178,0.116949,0.177315,2.753376,0.121313,1.167267
1.192012,0.320901,0.117137,0.177264,2.754141,0.119563,1.171018
1.197310,0.320745,0.117298,0.177239,2.757718,0.109400,1.177974
1.202375,0.320669,0.117463,0.177194,2.761976,0.098075,1.183329
1.205672,0.320486,0.117591,0.177089,2.764684,0.098225,1.184609
1.208807,0.320209,0.117684,0.176931,2.763090,0.105600,1.183504
1.212359,0.319954,0.117657,0.176854,2.763971,0.102010,1.185966
1.215324,0.319697,0.117637,0.176794,2.762392,0.106481,1.186078
1.218900,0.319390,0.117615,0.176712,2.760431,0.110805,1.186498
1.221889,0.319224,0.117605,0.176665,2.759222,0.111618,1.188533
1.225281,0.319070,0.117530,0.176596,2.757324,0.114020,1.190657
1.228652,0.318923,0.117505,0.176490,2.754154,0.119319,1.190906
1.232220,0.318735,0.117470,0.176374,2.752672,0.123475,1.190111
1.235456,0.318582,0.117442,0.176274,2.750980,0.128542,1.188845
1.238604,0.318414,0.117408,0.176289,2.750053,0.130597,1.190440
1.242445,0.318275,0.117482,0.176360,2.750002,0.128061,1.195955
1.245708,0.318123,0.117602,0.176357,2.751335,0.126568,1.196870
1.248884,0.317919,0.117744,0.176329,2.746686,0.137266,1.197148
1.252091,0.317638,0.117965,0.176351,2.746684,0.135966,1.201841
1.255252,0.317369,0.118186,0.176286,2.746874,0.136486,1.203397
1.258598,0.317072,0.118311,0.176150,2.740266,0.152656,1.196570
1.261955,0.316727,0.118329,0.176000,2.738264,0.157649,1.198405
